time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placements
202425,Academic year,Local authority,E92000001,England,South West,E12000009,879,Plymouth,E06000026,Total,144
202425,Academic year,Local authority,E92000001,England,South West,E12000009,880,Torbay,E06000027,Other unregistered provider,82
202425,Academic year,Local authority,E92000001,England,South West,E12000009,880,Torbay,E06000027,Education setting with URN,54
202425,Academic year,Local authority,E92000001,England,South West,E12000009,880,Torbay,E06000027,Total,136
202425,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,One on one tuition,81
202425,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,Registered provider with UKPRN,97
202425,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,Education setting with URN,370
202425,Academic year,Local authority,E92000001,England,South West,E12000009,908,Cornwall,E06000052,Total,548
202425,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Other unregistered provider,57
202425,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Education setting with URN,421
202425,Academic year,Local authority,E92000001,England,South West,E12000009,916,Gloucestershire,E10000013,Total,478
202425,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Registered provider with UKPRN,3
202425,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Non-maintained further education college,22
202425,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,One on one tuition,174
202425,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Education setting with URN,540
202425,Academic year,Local authority,E92000001,England,South West,E12000009,933,Somerset,E06000066,Total,739
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Work based placement,4
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Registered provider with UKPRN,67
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,One on one tuition,250
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Education setting with URN,709
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,330,Birmingham,E08000025,Total,1030
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Other unregistered provider,74
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Non-maintained further education college,7
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,One on one tuition,43
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Education setting with URN,106
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,331,Coventry,E08000026,Total,230
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Non-maintained further education college,6
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,One on one tuition,53
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Education setting with URN,301
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Registered provider with UKPRN,69
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Other unregistered provider,17
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,332,Dudley,E08000027,Total,446
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Education setting with URN,341
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Non-maintained further education college,4
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Other unregistered provider,24
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Registered provider with UKPRN,28
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,333,Sandwell,E08000028,Total,397
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Non-maintained further education college,1
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Registered provider with UKPRN,1
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,One on one tuition,22
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Education setting with URN,219
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,334,Solihull,E08000029,Total,243
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,One on one tuition,73
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Education setting with URN,269
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Registered provider with UKPRN,16
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Non-maintained further education college,25
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,335,Walsall,E08000030,Total,383
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Other unregistered provider,12
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Non-maintained further education college,33
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,One on one tuition,2
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Education setting with URN,145
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,336,Wolverhampton,E08000031,Total,192
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Education setting with URN,825
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,One on one tuition,134
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Other unregistered provider,1
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Non-maintained further education college,3
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,860,Staffordshire,E10000028,Total,963
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Other unregistered provider,17
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Work based placement,55
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Education setting with URN,704
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,One on one tuition,37
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,861,Stoke-on-Trent,E06000021,Total,813
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Other unregistered provider,4
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Education setting with URN,199
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,One on one tuition,17
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,884,"Herefordshire, County of",E06000019,Total,220
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,One on one tuition,121
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Education setting with URN,587
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,885,Worcestershire,E10000034,Total,708
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Registered provider with UKPRN,26
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Education setting with URN,229
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Other unregistered provider,26
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,893,Shropshire,E06000051,Total,281
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,One on one tuition,3
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Education setting with URN,94
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,894,Telford and Wrekin,E06000020,Total,97
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Work based placement,23
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Other unregistered provider,52
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Education setting with URN,284
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,One on one tuition,109
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Registered provider with UKPRN,210
202425,Academic year,Local authority,E92000001,England,West Midlands,E12000005,937,Warwickshire,E10000031,Total,678
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Other unregistered provider,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Registered provider with UKPRN,27
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Education setting with URN,279
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,One on one tuition,82
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,370,Barnsley,E08000016,Total,389
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Education setting with URN,289
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Non-maintained further education college,30
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Other unregistered provider,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,One on one tuition,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,371,Doncaster,E08000017,Total,321
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,One on one tuition,6
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Registered provider with UKPRN,56
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Other unregistered provider,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Education setting with URN,169
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,372,Rotherham,E08000018,Total,232
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Education setting with URN,105
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,One on one tuition,45
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,373,Sheffield,E08000019,Total,150
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,One on one tuition,21
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Registered provider with UKPRN,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Education setting with URN,270
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Other unregistered provider,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,380,Bradford,E08000032,Total,293
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Other unregistered provider,5
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,One on one tuition,29
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Non-maintained further education college,2
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Education setting with URN,200
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,381,Calderdale,E08000033,Total,236
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Other unregistered provider,3
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,One on one tuition,1
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Education setting with URN,240
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,382,Kirklees,E08000034,Total,244
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Education setting with URN,511
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,One on one tuition,71
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Other unregistered provider,5
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Registered provider with UKPRN,3
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,383,Leeds,E08000035,Total,590
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Registered provider with UKPRN,3
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,One on one tuition,12
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Other unregistered provider,2
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Education setting with URN,159
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,384,Wakefield,E08000036,Total,176
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Education setting with URN,36
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Other unregistered provider,9
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Registered provider with UKPRN,19
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,One on one tuition,16
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,810,"Kingston upon Hull, City of",E06000010,Total,80
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Other unregistered provider,14
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Non-maintained further education college,2
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Education setting with URN,93
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,One on one tuition,211
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Work based placement,2
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,811,East Riding of Yorkshire,E06000011,Total,322
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,One on one tuition,14
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Education setting with URN,168
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Other unregistered provider,2
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,812,North East Lincolnshire,E06000012,Total,184
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Other unregistered provider,56
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Non-maintained further education college,4
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,One on one tuition,33
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Education setting with URN,189
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,813,North Lincolnshire,E06000013,Total,282
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Education setting with URN,287
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Registered provider with UKPRN,6
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,One on one tuition,5
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Other unregistered provider,38
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,815,North Yorkshire,E06000065,Total,336
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,816,York,E06000014,Other unregistered provider,6
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,816,York,E06000014,One on one tuition,25
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,816,York,E06000014,Education setting with URN,27
202425,Academic year,Local authority,E92000001,England,Yorkshire and The Humber,E12000003,816,York,E06000014,Total,58
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,One on one tuition,960
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,Other unregistered provider,386
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,Total,3893
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,Education setting with URN,5012
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,Other unregistered provider,144
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,Work based placement,14
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,Total,11879
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,Other unregistered provider,578
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,Education setting with URN,6101
202425,Academic year,Regional,E92000001,England,East Midlands,E12000004,,,,Registered provider with UKPRN,231
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,Total,8550
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,Education setting with URN,1765
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,Non-maintained further education college,79
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,Total,7107
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,Other unregistered provider,779
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,Education setting with URN,3314
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,Registered provider with UKPRN,582
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,Non-maintained further education college,73
202425,Academic year,Regional,E92000001,England,East Midlands,E12000004,,,,Education setting with URN,3408
202425,Academic year,Regional,E92000001,England,East Midlands,E12000004,,,,One on one tuition,765
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,One on one tuition,572
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,Registered provider with UKPRN,115
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,One on one tuition,820
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,Work based placement,46
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,Non-maintained further education college,82
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,Non-maintained further education college,38
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,Work based placement,2
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,Registered provider with UKPRN,199
202425,Academic year,Regional,E92000001,England,Yorkshire and The Humber,E12000003,,,,Education setting with URN,3022
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,Work based placement,12
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,Total,6263
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,One on one tuition,979
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,Total,6681
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,Other unregistered provider,1213
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,Total,2700
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,Work based placement,26
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,Non-maintained further education college,79
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,Other unregistered provider,266
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,Registered provider with UKPRN,417
202425,Academic year,Regional,E92000001,England,South West,E12000009,,,,Education setting with URN,4830
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,Registered provider with UKPRN,678
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,Other unregistered provider,227
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,Work based placement,9
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,Other unregistered provider,148
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,One on one tuition,864
202425,Academic year,Regional,E92000001,England,South East,E12000008,,,,Education setting with URN,9545
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,Registered provider with UKPRN,239
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,Registered provider with UKPRN,270
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,Non-maintained further education college,9
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,Registered provider with UKPRN,600
202425,Academic year,Regional,E92000001,England,London,E12000007,,,,Education setting with URN,6880
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,Non-maintained further education college,76
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,One on one tuition,343
202425,Academic year,Regional,E92000001,England,East of England,E12000006,,,,One on one tuition,1115
202425,Academic year,Regional,E92000001,England,North East,E12000001,,,,Non-maintained further education college,78
202425,Academic year,Regional,E92000001,England,West Midlands,E12000005,,,,Work based placement,82
202425,Academic year,Regional,E92000001,England,East Midlands,E12000004,,,,Other unregistered provider,880
202425,Academic year,Regional,E92000001,England,East Midlands,E12000004,,,,Non-maintained further education college,27
202425,Academic year,Regional,E92000001,England,East Midlands,E12000004,,,,Total,5311
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,One on one tuition,644
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,Total,7294
202425,Academic year,Regional,E92000001,England,North West,E12000002,,,,Work based placement,55
202425,Academic year,National,E92000001,England,,,,,,Education setting with URN,43877
202425,Academic year,National,E92000001,England,,,,,,Non-maintained further education college,541
202425,Academic year,National,E92000001,England,,,,,,One on one tuition,7062
202425,Academic year,National,E92000001,England,,,,,,Other unregistered provider,4621
202425,Academic year,National,E92000001,England,,,,,,Registered provider with UKPRN,3331
202425,Academic year,National,E92000001,England,,,,,,Total,59678
202425,Academic year,National,E92000001,England,,,,,,Work based placement,246
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,830,Derbyshire,E10000007,Other unregistered provider,113
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,830,Derbyshire,E10000007,Registered provider with UKPRN,4
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,830,Derbyshire,E10000007,Education setting with URN,319
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,830,Derbyshire,E10000007,Total,436
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,831,Derby,E06000015,Education setting with URN,213
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,831,Derby,E06000015,Other unregistered provider,17
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,831,Derby,E06000015,Non-maintained further education college,13
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,831,Derby,E06000015,Total,243
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,855,Leicestershire,E10000018,Education setting with URN,508
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,855,Leicestershire,E10000018,Registered provider with UKPRN,28
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,855,Leicestershire,E10000018,Other unregistered provider,62
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,855,Leicestershire,E10000018,Total,598
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,856,Leicester,E06000016,Other unregistered provider,1
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,856,Leicester,E06000016,One on one tuition,3
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,856,Leicester,E06000016,Education setting with URN,187
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,856,Leicester,E06000016,Total,191
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,857,Rutland,E06000017,One on one tuition,12
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,857,Rutland,E06000017,Registered provider with UKPRN,26
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,857,Rutland,E06000017,Other unregistered provider,4
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,857,Rutland,E06000017,Total,42
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,891,Nottinghamshire,E10000024,Education setting with URN,442
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,891,Nottinghamshire,E10000024,Non-maintained further education college,12
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,891,Nottinghamshire,E10000024,One on one tuition,172
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,891,Nottinghamshire,E10000024,Other unregistered provider,357
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,891,Nottinghamshire,E10000024,Total,983
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,One on one tuition,12
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,Registered provider with UKPRN,6
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,Non-maintained further education college,27
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,Work based placement,5
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,Other unregistered provider,4
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,Education setting with URN,75
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,892,Nottingham,E06000018,Total,129
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,925,Lincolnshire,E10000019,Education setting with URN,372
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,925,Lincolnshire,E10000019,One on one tuition,198
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,925,Lincolnshire,E10000019,Registered provider with UKPRN,13
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,925,Lincolnshire,E10000019,Total,583
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,940,North Northamptonshire,E06000061,One on one tuition,36
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,940,North Northamptonshire,E06000061,Registered provider with UKPRN,13
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,940,North Northamptonshire,E06000061,Education setting with URN,31
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,940,North Northamptonshire,E06000061,Other unregistered provider,1
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,940,North Northamptonshire,E06000061,Total,81
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,941,West Northamptonshire,E06000062,Other unregistered provider,10
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,941,West Northamptonshire,E06000062,Education setting with URN,277
202324,Academic year,Local authority,E92000001,England,East Midlands,E12000004,941,West Northamptonshire,E06000062,Total,287
